Timestamp,Sender_ID,Receiver_ID,Amount,Location,Device_ID,Transaction_Type,Fraud_Label,Rolling_Count_1h,Time_Delta,Rapid_Transaction,Avg_Amount,Max_Amount,Min_Amount,Location_Change,Unique_Devices,Send_Money_Ratio,Hour_of_Day
2025-02-28 21:18:05,254726836934,254743046340,7450,Nairobi,c158c614-11e5-4827-9036-2dad85d8165e,Withdraw,0,1.0,0.0,1,7450.0,7450,7450,True,1,0.0,21
2025-01-29 14:22:25,254726978579,254782588950,167,Kisumu,14ad1286-7850-4e19-aa3c-43ad5b9b5df4,Send Money,0,1.0,0.0,1,167.0,167,167,True,1,1.0,14
2025-01-31 22:14:32,254727063627,254758220124,1698,Eldoret,aeebb670-e8ed-4d49-80be-84bd4b3d4bef,Send Money,0,1.0,0.0,1,1698.0,1698,1698,True,1,1.0,22
2025-03-06 07:01:39,254727159512,254753856054,630,Kisumu,0fb5e7a3-dd3d-4a6f-8cf8-2bb86de6ae9e,Withdraw,0,1.0,0.0,1,630.0,630,630,True,1,0.0,7
2025-03-08 15:54:39,254727167749,254723222358,1113,Nakuru,aafe9dbe-6332-4692-8cc3-715c74e4d6ef,Pay Bill,0,1.0,0.0,1,1113.0,1113,1113,True,1,0.0,15
2025-03-28 18:09:00,254727225447,254787633015,9542,Nakuru,fd62d139-8db3-47be-a874-5f0be3c4cfab,Send Money,0,1.0,0.0,1,9542.0,9542,9542,True,1,1.0,18
2025-01-24 00:51:19,254727298547,254735642045,7624,Nakuru,4cc1070a-4c64-45bf-93d0-0c9e359b17ed,Send Money,0,1.0,0.0,1,7624.0,7624,7624,True,1,1.0,0
2025-03-28 13:40:00,254727505967,254760523575,5610,Mombasa,ace8de13-d7c0-4dd9-be87-9fa05e5d9a22,Send Money,0,1.0,0.0,1,5610.0,5610,5610,True,1,1.0,13
2025-01-27 20:42:40,254727642924,254784283490,3025,Nairobi,8cd4a3fd-0bf5-4b89-9b92-6002ceedf443,Send Money,0,1.0,0.0,1,3025.0,3025,3025,True,1,1.0,20
2025-03-09 14:22:35,254727684806,254736783897,1200,Kisumu,ca09d94e-ffd4-4159-a933-4f38f2e059d9,Buy Goods,0,1.0,0.0,1,1200.0,1200,1200,True,1,0.0,14
2025-03-03 10:46:04,254727774737,254782734327,6991,Kisumu,37d49338-67c6-4b56-b93d-8006772f3673,Withdraw,0,1.0,0.0,1,6991.0,6991,6991,True,1,0.0,10
2025-01-31 19:28:10,254727824477,254775066023,5192,Eldoret,e48fce66-a114-47e7-bd77-15ee50ae8558,Send Money,0,1.0,0.0,1,5192.0,5192,5192,True,1,1.0,19
2025-03-28 18:18:00,254727901976,254798327835,3395,Kisumu,e3f0cb59-ac56-4caf-9d00-6e2f73e5ed3f,Send Money,0,1.0,0.0,1,3395.0,3395,3395,True,1,1.0,18
2025-02-06 19:50:19,254727943506,254764990473,5113,Nairobi,77e21a0c-8779-45c5-a4e3-f60a0adc6673,Send Money,0,1.0,0.0,1,5113.0,5113,5113,True,1,1.0,19
2025-03-29 18:13:00,254727954062,254773084886,6718,Eldoret,1a6d3e7a-bb6f-4275-9db9-56706432d0a4,Send Money,0,1.0,0.0,1,6718.0,6718,6718,True,1,1.0,18
2025-02-09 02:11:39,254727966419,254770921339,2240,Mombasa,f30b408f-f7e1-4752-85dc-0ff08e3ac7f7,Send Money,0,1.0,0.0,1,2240.0,2240,2240,True,1,1.0,2
2025-01-25 18:58:05,254727974070,254716327370,7854,Eldoret,cf136733-8ec2-4f4b-bf36-08346024cb86,Send Money,0,1.0,0.0,1,7854.0,7854,7854,True,1,1.0,18
2025-01-22 20:58:35,254728082321,254765579090,7880,Nairobi,6621c594-c659-4ad7-9846-cc7920375691,Send Money,0,1.0,0.0,1,7880.0,7880,7880,True,1,1.0,20
2025-02-03 07:39:09,254728356844,254730241735,3677,Eldoret,3ff2b2b7-6d96-4d86-9ccb-ea758b424845,Pay Bill,0,1.0,0.0,1,3677.0,3677,3677,True,1,0.0,7
2025-03-29 15:39:00,254728454170,254733425473,6856,Eldoret,25c91297-93e5-456f-aa21-66a541e0206b,Send Money,0,1.0,0.0,1,6856.0,6856,6856,True,1,1.0,15
2025-03-06 08:07:09,254728842523,254710429733,6039,Mombasa,78391fba-4476-40cf-b2bf-864e32be69c6,Buy Goods,0,1.0,0.0,1,6039.0,6039,6039,True,1,0.0,8
2025-01-29 09:38:50,254729031396,254787278581,54,Mombasa,34279f92-1772-4686-a29b-e7c1b0c853d3,Send Money,0,1.0,0.0,1,54.0,54,54,True,1,1.0,9
2025-03-29 12:43:00,254729076315,254738766938,7303,Nakuru,26ed8183-0a44-49e8-8ecd-b5c8ca1ea574,Send Money,0,1.0,0.0,1,7303.0,7303,7303,True,1,1.0,12
2025-03-29 22:50:00,254729294577,254766817560,4068,Mombasa,31fb91af-b131-4537-968c-21651b56213d,Send Money,0,1.0,0.0,1,4068.0,4068,4068,True,1,1.0,22
2025-02-24 13:45:31,254729410984,254797243782,4580,Mombasa,77fb2c15-322f-46c3-baea-0277dd172aa9,Pay Bill,0,1.0,0.0,1,4580.0,4580,4580,True,1,0.0,13
2025-02-18 19:27:11,254729419840,254729686821,5365,Mombasa,3e39b05a-1c80-4cce-98bd-123d6490210e,Buy Goods,0,1.0,0.0,1,5365.0,5365,5365,True,1,0.0,19
2025-03-04 03:10:54,254729458685,254788362667,8276,Eldoret,8e0822db-c0c7-4c3f-a43b-4beb65769c92,Pay Bill,0,1.0,0.0,1,8276.0,8276,8276,True,1,0.0,3
2025-03-29 15:55:00,254729566264,254762247867,6519,Nakuru,8ccde142-e69d-45d7-bb48-b89a65c33e7c,Send Money,0,1.0,0.0,1,6519.0,6519,6519,True,1,1.0,15
2025-03-29 06:11:00,254729575765,254782302813,3404,Nairobi,9654fa2c-0a62-42ab-86c1-1e5f893cf52b,Send Money,0,1.0,0.0,1,3404.0,3404,3404,True,1,1.0,6
2025-02-14 00:56:31,254729588283,254741848266,5838,Nairobi,34ab4d02-6067-4d9a-9ca4-f3d87c2a47ce,Pay Bill,0,1.0,0.0,1,5838.0,5838,5838,True,1,0.0,0
2025-03-29 11:36:00,254729642317,254710907773,9999,Eldoret,027fe634-b71f-473a-8439-235471772a51,Send Money,0,1.0,0.0,1,9999.0,9999,9999,True,1,1.0,11
2025-01-24 23:42:18,254729714294,254787356512,4785,Kisumu,99a7365f-3bd9-4f1c-8146-f4188219da43,Send Money,0,1.0,0.0,1,4785.0,4785,4785,True,1,1.0,23
2025-03-06 03:25:05,254729791006,254782180351,3567,Mombasa,95ed1cf9-a180-46b6-8400-b635e315d3e8,Pay Bill,0,1.0,0.0,1,3567.0,3567,3567,True,1,0.0,3
2025-03-06 05:20:35,254729847813,254739557849,2840,Eldoret,f21c6200-c1c1-4b87-a887-44fd4d55cb3c,Send Money,0,1.0,0.0,1,2840.0,2840,2840,True,1,1.0,5
2025-02-27 01:14:29,254729976638,254778499539,7610,Mombasa,e3cb44de-3b46-41be-8ef4-f560241d5a0b,Send Money,0,1.0,0.0,1,7610.0,7610,7610,True,1,1.0,1
2025-03-29 13:46:00,254730003184,254754799223,7780,Eldoret,22334503-aa8e-4bc4-af02-55fbb454a37d,Send Money,0,1.0,0.0,1,7780.0,7780,7780,True,1,1.0,13
2025-02-24 23:42:10,254730025526,254773316581,2293,Mombasa,5407dc41-3cf3-46c6-adb7-16315409629f,Pay Bill,0,1.0,0.0,1,2293.0,2293,2293,True,1,0.0,23
2025-01-24 07:53:15,254730034251,25472020740,5741,Kisumu,59787555-7cc8-4d14-9a57-f38dc0fc8314,Send Money,0,1.0,0.0,1,5741.0,5741,5741,True,1,1.0,7
2025-03-03 04:33:59,254730297447,254776502689,4787,Nakuru,16d31002-ef5c-43fe-8a2e-4b6f298ffd9a,Buy Goods,0,1.0,0.0,1,4787.0,4787,4787,True,1,0.0,4
2025-02-13 08:12:18,254730518158,254771130767,5914,Mombasa,cbedba68-651e-43fa-beb8-556d3ad39f82,Pay Bill,0,1.0,0.0,1,5914.0,5914,5914,True,1,0.0,8
2025-03-29 15:14:00,254730530459,25479234344,8752,Eldoret,67baddb0-0e52-4633-bf37-342e542b9c19,Send Money,0,1.0,0.0,1,8752.0,8752,8752,True,1,1.0,15
2025-03-12 10:08:01,254730545009,254712333802,4157,Kisumu,1926ff96-3b70-4a61-b9ae-203161e33a34,Pay Bill,0,1.0,0.0,1,4157.0,4157,4157,True,1,0.0,10
2025-03-29 00:10:00,254730574986,254758301371,825,Nairobi,14ee8f2f-7fde-429c-a814-135cd0efb232,Send Money,0,1.0,0.0,1,825.0,825,825,True,1,1.0,0
2025-03-03 15:39:20,254730588834,254755509632,7091,Mombasa,f2584a9f-d781-485b-9a63-1d448e7baa83,Pay Bill,0,1.0,0.0,1,7091.0,7091,7091,True,1,0.0,15
2025-03-04 02:19:40,254730681315,254715128859,7454,Kisumu,3edf7f15-0eca-4d12-bdd1-6bda65762a5d,Withdraw,0,1.0,0.0,1,7454.0,7454,7454,True,1,0.0,2
2025-03-11 21:59:56,254731010556,254791671793,1945,Mombasa,656c3be3-9f19-4d9a-80c5-acb7cb16ae56,Pay Bill,0,1.0,0.0,1,1945.0,1945,1945,True,1,0.0,21
2025-03-12 07:10:46,254731031262,254761764052,9411,Kisumu,88c8b8c8-cffa-4620-a9f2-c7a5dc98ece3,Buy Goods,0,1.0,0.0,1,9411.0,9411,9411,True,1,0.0,7
2025-03-28 07:55:00,254731065890,254745187790,7773,Eldoret,a29a48b5-97fd-45d3-911a-259229ffd833,Send Money,0,1.0,0.0,1,7773.0,7773,7773,True,1,1.0,7
2025-01-23 00:22:36,254731172237,254781390949,8484,Nairobi,eb93bcd6-51a5-468b-87d2-de64f637854e,Send Money,0,1.0,0.0,1,8484.0,8484,8484,True,1,1.0,0
2025-02-10 08:02:46,254731212659,254747453294,3123,Kisumu,e48c5531-a9c5-44e9-857b-79f1e73655f9,Send Money,0,1.0,0.0,1,3123.0,3123,3123,True,1,1.0,8
2025-02-16 09:38:56,254731317526,254738755057,1783,Nakuru,eb04b2a0-dbd6-45fa-b925-ebaffe7cc55f,Buy Goods,0,1.0,0.0,1,1783.0,1783,1783,True,1,0.0,9
2025-01-31 21:20:10,254731543645,254732583201,2050,Kisumu,0fac5db2-8350-4398-bec5-a0d452b0384c,Send Money,0,1.0,0.0,1,2050.0,2050,2050,True,1,1.0,21
2025-03-01 01:20:06,254731544273,254752904950,1807,Nairobi,7339df86-1887-41ea-a5a4-0818d3a871dd,Pay Bill,0,1.0,0.0,1,1807.0,1807,1807,True,1,0.0,1
2025-02-22 10:45:56,254731545070,25473240579,8258,Nairobi,864e9a4e-3185-4f9f-aeeb-82b944bd2612,Send Money,0,1.0,0.0,1,8258.0,8258,8258,True,1,1.0,10
2025-03-10 10:13:25,254731599511,254731715779,2882,Nairobi,e229447c-192e-4d37-9814-1c6df0afb7c0,Send Money,0,1.0,0.0,1,2882.0,2882,2882,True,1,1.0,10
2025-03-28 10:12:00,254731634375,254762017317,864,Nakuru,bc2c8950-cce1-4041-b227-44c6915cd6ee,Send Money,0,1.0,0.0,1,864.0,864,864,True,1,1.0,10
2025-03-28 05:37:00,254731738015,254774279544,6988,Nairobi,84e1fd74-acac-4e72-a1d1-da21a1d9b238,Send Money,0,1.0,0.0,1,6988.0,6988,6988,True,1,1.0,5
2025-01-20 23:54:13,254731921245,254754972187,7046,Eldoret,d03e034b-dd5c-40c3-b104-e85524aefa7a,Send Money,0,1.0,0.0,1,7046.0,7046,7046,True,1,1.0,23
2025-02-25 22:01:25,254732110289,254790684420,589,Mombasa,62ed48d5-d081-48a7-97c1-26507f0ab200,Pay Bill,0,1.0,0.0,1,589.0,589,589,True,1,0.0,22
2025-02-01 11:38:53,254732260174,254725360918,8630,Mombasa,4f57936e-1afa-464b-bbf3-5de554421e0c,Send Money,0,1.0,0.0,1,8630.0,8630,8630,True,1,1.0,11
2025-02-18 23:19:39,254732267098,254792546255,9496,Mombasa,5fa5a2d7-c146-4367-8831-508e2c77d304,Withdraw,0,1.0,0.0,1,9496.0,9496,9496,True,1,0.0,23
2025-02-11 03:28:59,254732296271,254739915032,1915,Nakuru,e8accf15-fcdf-4f9d-8da7-c7f48d188d13,Pay Bill,0,1.0,0.0,1,1915.0,1915,1915,True,1,0.0,3
2025-03-29 19:21:00,254732318486,254712002851,709,Mombasa,78df2c16-f177-4888-aedc-21fb3456748c,Send Money,0,1.0,0.0,1,709.0,709,709,True,1,1.0,19
2025-01-28 13:23:01,254732372206,254750414012,3536,Nakuru,6364a0c0-5223-4fe0-8494-4b47ec331bc5,Send Money,0,1.0,0.0,1,3536.0,3536,3536,True,1,1.0,13
2025-01-27 19:29:18,254732661999,254775203587,8046,Eldoret,18a7d9d7-a71e-4821-86a0-bad8e4ef5381,Send Money,0,1.0,0.0,1,8046.0,8046,8046,True,1,1.0,19
2025-01-24 20:23:22,254732887509,254772785236,6798,Mombasa,e5a2b6b9-2ab1-45d6-a337-6bd7b457494c,Send Money,0,1.0,0.0,1,6798.0,6798,6798,True,1,1.0,20
2025-01-21 06:32:15,254732901542,254799913282,1967,Eldoret,7ecf09d3-59e0-4b3f-a4cb-a0ae5c52df46,Send Money,0,1.0,0.0,1,1967.0,1967,1967,True,1,1.0,6
2025-02-19 19:46:11,254733067205,254721758870,1131,Eldoret,69640f51-d06d-4ddb-b558-57bd6430a486,Pay Bill,0,1.0,0.0,1,1131.0,1131,1131,True,1,0.0,19
2025-02-05 12:20:41,254733073550,254781826576,5638,Mombasa,9d057f5d-bc45-4fa0-8b78-bff04ebc5e55,Pay Bill,0,1.0,0.0,1,5638.0,5638,5638,True,1,0.0,12
2025-03-29 18:04:00,254733111575,254780692824,3677,Mombasa,01df7f10-b3c5-4f7e-90e6-2dacf7b04c49,Send Money,0,1.0,0.0,1,3677.0,3677,3677,True,1,1.0,18
2025-02-12 21:29:09,254733194163,25479426492,926,Nairobi,27fa0d48-042d-4228-b1aa-29deb0c825e9,Buy Goods,0,1.0,0.0,1,926.0,926,926,True,1,0.0,21
2025-02-07 10:26:26,254733332506,25475245623,3794,Nairobi,182cc752-019a-4a0f-94c3-1bbb097ce68f,Buy Goods,0,1.0,0.0,1,3794.0,3794,3794,True,1,0.0,10
2025-03-09 02:45:13,254733333912,254729625717,9975,Mombasa,563498c5-314c-4b08-87c6-b13e95f41cd1,Pay Bill,0,1.0,0.0,1,9975.0,9975,9975,True,1,0.0,2
2025-01-29 01:42:59,254733585861,254768625729,7913,Nakuru,70345d43-1bda-41cd-b939-4d8582f74ebd,Send Money,0,1.0,0.0,1,7913.0,7913,7913,True,1,1.0,1
2025-03-29 13:41:00,254733841527,254776364559,1109,Eldoret,d816fef6-578a-4bfe-963a-2b477592e963,Send Money,0,1.0,0.0,1,1109.0,1109,1109,True,1,1.0,13
2025-03-28 06:01:00,254733865902,254759403276,4605,Nakuru,0185b667-0e9c-4118-9eca-a1b1417354fe,Send Money,0,1.0,0.0,1,4605.0,4605,4605,True,1,1.0,6
2025-02-22 12:30:22,254734209966,254758443759,7563,Mombasa,a5b17854-f896-4ed6-b07f-4b9fd9a07721,Buy Goods,0,1.0,0.0,1,7563.0,7563,7563,True,1,0.0,12
2025-02-22 05:36:52,254734210914,254775893617,2608,Kisumu,c98a00bb-7434-4974-af3c-7018c9bc0bae,Send Money,0,1.0,0.0,1,2608.0,2608,2608,True,1,1.0,5
2025-03-28 19:45:00,254734242328,254714417431,1958,Mombasa,33fd49d5-5ca2-4f3f-a908-63bfc7d5b735,Send Money,0,1.0,0.0,1,1958.0,1958,1958,True,1,1.0,19
2025-02-09 02:30:20,254734355328,254740463919,5967,Nairobi,4fd71c6a-694f-4d8a-8284-86a09e4d964d,Pay Bill,0,1.0,0.0,1,5967.0,5967,5967,True,1,0.0,2
2025-01-30 05:08:49,254734493587,254770615386,5589,Eldoret,2f5d2c86-3445-4b2b-9da8-1d89dfea4453,Send Money,0,1.0,0.0,1,5589.0,5589,5589,True,1,1.0,5
2025-01-31 06:07:36,254734554667,254753666374,6948,Kisumu,ad5b2603-3401-4cc5-a44c-c0b581e1da00,Send Money,0,1.0,0.0,1,6948.0,6948,6948,True,1,1.0,6
2025-02-19 20:07:48,254734665884,254761384598,55,Nairobi,59775274-f7f2-47e5-ab4f-c9e4f820be26,Send Money,0,1.0,0.0,1,55.0,55,55,True,1,1.0,20
2025-02-14 04:40:04,254734769277,254791810156,4687,Mombasa,90ce0f8c-cd1d-4937-91a2-0775255b79f0,Send Money,0,1.0,0.0,1,4687.0,4687,4687,True,1,1.0,4
2025-03-29 03:57:00,254734867698,254754454220,8995,Nairobi,e2bd1678-654b-4a68-991f-77646e6d4eaa,Send Money,0,1.0,0.0,1,8995.0,8995,8995,True,1,1.0,3
2025-03-10 01:10:08,254735076732,254764356878,4483,Nakuru,76ec01c9-5d30-49b8-affc-b646bde57b5f,Withdraw,0,1.0,0.0,1,4483.0,4483,4483,True,1,0.0,1
2025-03-28 16:16:00,254735105739,254762326829,9318,Nairobi,ca6d02a4-b416-4c39-a158-4f88366b8dc8,Send Money,0,1.0,0.0,1,9318.0,9318,9318,True,1,1.0,16
2025-03-29 21:26:00,254735265998,254734077336,7833,Mombasa,8b6aaca1-e2a4-46d6-83ca-94fac499ad6d,Send Money,0,1.0,0.0,1,7833.0,7833,7833,True,1,1.0,21
2025-03-10 11:30:59,254735311231,254728123844,8214,Mombasa,c12f1b3e-af88-4fd0-a0b1-58b2c6dc5ff7,Send Money,0,1.0,0.0,1,8214.0,8214,8214,True,1,1.0,11
2025-02-02 19:21:41,254735372052,254765674670,7389,Kisumu,c88b8ad6-f44a-4bad-8670-bba4808028b3,Buy Goods,0,1.0,0.0,1,7389.0,7389,7389,True,1,0.0,19
2025-03-28 08:02:00,254735387512,254710648652,3893,Eldoret,15dca036-e414-474e-aa66-ed00049ec94f,Send Money,0,1.0,0.0,1,3893.0,3893,3893,True,1,1.0,8
2025-02-10 11:47:07,254735539714,254718509759,6615,Kisumu,44714680-92e0-4473-b904-3ccd076d6b01,Withdraw,0,1.0,0.0,1,6615.0,6615,6615,True,1,0.0,11
2025-01-26 17:21:18,254735736763,254753899976,6034,Mombasa,733977f4-883f-4309-aea7-a2410473e1f5,Send Money,0,1.0,0.0,1,6034.0,6034,6034,True,1,1.0,17
2025-03-29 16:26:00,254735904527,254763188206,7723,Mombasa,fbc776df-4452-4f38-89e7-a9f0ff2a7c18,Send Money,0,1.0,0.0,1,7723.0,7723,7723,True,1,1.0,16
2025-02-27 01:25:35,254735923092,254781477878,2026,Nakuru,54b92a40-93a3-43bf-bd01-7d4f78517f17,Withdraw,0,1.0,0.0,1,2026.0,2026,2026,True,1,0.0,1
2025-02-25 03:14:53,254736059420,254753786158,2254,Nakuru,cd321c3c-8483-41d1-b24d-2bd915cb11f8,Pay Bill,0,1.0,0.0,1,2254.0,2254,2254,True,1,0.0,3
2025-03-28 19:14:00,254736065130,254780846223,8054,Nakuru,94ff87d5-af5c-4a48-add9-2a824e8b6726,Send Money,0,1.0,0.0,1,8054.0,8054,8054,True,1,1.0,19
2025-01-28 02:18:36,254736113430,254747079576,6826,Nairobi,368ffd7c-1afa-4a19-b081-3da8fa82e471,Send Money,0,1.0,0.0,1,6826.0,6826,6826,True,1,1.0,2
2025-03-28 07:26:00,254736124581,25471972739,1116,Kisumu,879efc8a-5474-4712-b37b-7514e167dbe5,Send Money,0,1.0,0.0,1,1116.0,1116,1116,True,1,1.0,7
2025-03-28 10:12:00,254736227138,254749286568,7291,Nakuru,9d7181b1-dded-4de3-8f9e-8344204bf59f,Send Money,0,1.0,0.0,1,7291.0,7291,7291,True,1,1.0,10
2025-03-28 16:51:00,254736349338,254795475378,8734,Nairobi,b5b45b13-a542-47e0-a23a-d9870c84464e,Send Money,0,1.0,0.0,1,8734.0,8734,8734,True,1,1.0,16
2025-03-04 14:21:11,254736562978,254720728051,9638,Eldoret,61a85153-d7c0-443f-9681-9b0e1e99fd5e,Pay Bill,0,1.0,0.0,1,9638.0,9638,9638,True,1,0.0,14
2025-02-06 12:32:09,254736768853,254758726132,7164,Nairobi,cde07c82-1cf6-4a42-b3fc-edb0251a9843,Send Money,0,1.0,0.0,1,7164.0,7164,7164,True,1,1.0,12
2025-01-30 01:55:55,254736792854,254793004530,2112,Mombasa,ce6ce272-8e1e-4ee2-bdfd-ed511cbca207,Send Money,0,1.0,0.0,1,2112.0,2112,2112,True,1,1.0,1
2025-03-09 20:36:09,254736836360,254742064337,5591,Mombasa,c94c361d-e30b-48a4-acd5-5d8f9ced8927,Buy Goods,0,1.0,0.0,1,5591.0,5591,5591,True,1,0.0,20
2025-02-11 04:07:57,254737233274,254757931820,3017,Kisumu,f56ae070-d1e1-439d-9744-03c30870c9b4,Buy Goods,0,1.0,0.0,1,3017.0,3017,3017,True,1,0.0,4
2025-03-01 13:03:13,254737287146,254753528466,1115,Nakuru,d5b23420-cb72-4680-ad0a-8519091e8f67,Send Money,0,1.0,0.0,1,1115.0,1115,1115,True,1,1.0,13
2025-02-05 18:26:46,254737486474,254783730833,3759,Eldoret,7187e06d-1c15-4a39-981e-16606da78086,Withdraw,0,1.0,0.0,1,3759.0,3759,3759,True,1,0.0,18
2025-02-13 23:31:24,254737517688,254756001028,3292,Mombasa,35828f81-8a92-4754-9e59-9ba266a2498b,Buy Goods,0,1.0,0.0,1,3292.0,3292,3292,True,1,0.0,23
2025-02-09 11:11:50,254737577488,2547137602,656,Eldoret,3370a2c1-6973-4048-9a5a-b42bcdf312e5,Send Money,0,1.0,0.0,1,656.0,656,656,True,1,1.0,11
2025-02-05 10:56:34,254737718869,254756292200,6932,Mombasa,5e56d51e-e504-4f8a-b3e2-fe47212a927a,Buy Goods,0,1.0,0.0,1,6932.0,6932,6932,True,1,0.0,10
2025-02-13 17:34:35,254737790191,254781902189,5165,Kisumu,3229a447-4c34-4135-ac22-232a11d27f81,Buy Goods,0,1.0,0.0,1,5165.0,5165,5165,True,1,0.0,17
2025-01-26 04:36:12,254737831965,254719755977,4410,Kisumu,64a25e99-f138-4fe4-a893-5e8ae6cd63a5,Send Money,0,1.0,0.0,1,4410.0,4410,4410,True,1,1.0,4
2025-03-28 01:22:00,254737965572,254741357475,9877,Mombasa,9c98a415-1666-4309-8074-3a4e145caa6b,Send Money,0,1.0,0.0,1,9877.0,9877,9877,True,1,1.0,1
2025-03-04 01:38:25,254738068506,254774170225,6759,Kisumu,eb91fd28-9474-427a-b39f-5653e8e66790,Withdraw,0,1.0,0.0,1,6759.0,6759,6759,True,1,0.0,1
2025-03-29 04:51:00,254738111259,254713258986,5437,Nairobi,33b9a8c2-7bc9-4fc3-9411-af4fd375faa3,Send Money,0,1.0,0.0,1,5437.0,5437,5437,True,1,1.0,4
2025-01-30 21:22:11,254738131658,254725110078,9957,Eldoret,c5eeb44d-0aba-4f74-a2b7-66376f61b5c1,Send Money,0,1.0,0.0,1,9957.0,9957,9957,True,1,1.0,21
2025-03-28 15:04:00,254738189669,254797671214,5642,Nairobi,5c7ae223-6343-4bdc-9486-97a5e93b0ebe,Send Money,0,1.0,0.0,1,5642.0,5642,5642,True,1,1.0,15
2025-03-02 15:05:23,254738264743,254710907061,5023,Nairobi,2b521999-4676-4eb5-b2a1-750419bb1336,Send Money,0,1.0,0.0,1,5023.0,5023,5023,True,1,1.0,15
2025-02-03 08:09:17,254738287322,25477439649,3556,Nairobi,a6cf2fb6-142d-444d-8629-33561c536d69,Buy Goods,0,1.0,0.0,1,3556.0,3556,3556,True,1,0.0,8
2025-02-20 23:45:32,254738670958,254742650268,3813,Nakuru,e40e7a10-4fe3-4f8b-88ce-a93e90ce2356,Withdraw,0,1.0,0.0,1,3813.0,3813,3813,True,1,0.0,23
2025-02-18 06:51:18,254738757962,254753394928,7440,Nairobi,a35cc8e6-199b-4262-be74-aa270d52d6d8,Withdraw,0,1.0,0.0,1,7440.0,7440,7440,True,1,0.0,6
2025-01-31 01:32:52,254738991969,254769561577,5079,Nairobi,474efa18-46ea-4c47-a7d6-a4ae0c90d4db,Send Money,0,1.0,0.0,1,5079.0,5079,5079,True,1,1.0,1
2025-02-09 12:36:31,254739082862,254734590733,4284,Nakuru,835a59cf-033c-4467-932c-2d858b3a4dcb,Buy Goods,0,1.0,0.0,1,4284.0,4284,4284,True,1,0.0,12
2025-03-05 03:09:48,254739099423,25472368525,5694,Kisumu,22018abb-f371-4dec-ac1f-32d864b3c36b,Buy Goods,0,1.0,0.0,1,5694.0,5694,5694,True,1,0.0,3
2025-02-18 01:38:20,254739141589,254748693372,4854,Kisumu,662bafd5-865a-4cd9-b9cf-b0bdb40b8ba3,Pay Bill,0,1.0,0.0,1,4854.0,4854,4854,True,1,0.0,1
2025-02-03 03:23:33,254739371030,25479504461,4037,Nakuru,3d10b679-beca-4a0b-afd7-6137607696a0,Withdraw,0,1.0,0.0,1,4037.0,4037,4037,True,1,0.0,3
2025-03-29 14:46:00,254739456951,254773872248,5326,Mombasa,a8023eb3-2694-428c-a915-4044c93de65c,Send Money,0,1.0,0.0,1,5326.0,5326,5326,True,1,1.0,14
2025-03-11 02:47:03,254739686868,25478510790,1326,Nairobi,e09a3f5d-76f2-4dd4-8e52-6e2e6a924d7c,Pay Bill,0,1.0,0.0,1,1326.0,1326,1326,True,1,0.0,2
2025-02-25 03:40:58,254739918739,254789779728,2874,Eldoret,e174700f-8910-4752-a959-a749ae049892,Pay Bill,0,1.0,0.0,1,2874.0,2874,2874,True,1,0.0,3
2025-03-29 23:41:00,254739920731,254767272324,5174,Nairobi,9e0a8ac4-428a-40c1-9817-75d5de060c7c,Send Money,0,1.0,0.0,1,5174.0,5174,5174,True,1,1.0,23
2025-02-02 08:27:13,254739925573,254738750757,6786,Mombasa,0b42a832-1293-4e84-8cd8-af809d523d13,Send Money,0,1.0,0.0,1,6786.0,6786,6786,True,1,1.0,8
2025-02-08 06:01:40,254740025500,254776186244,7539,Kisumu,77234f84-2dcd-48b4-8793-521fcd873c4e,Pay Bill,0,1.0,0.0,1,7539.0,7539,7539,True,1,0.0,6
2025-03-03 11:48:40,254740070309,254742143848,5282,Mombasa,17a83702-0aec-4292-8a15-a08f889673fc,Pay Bill,0,1.0,0.0,1,5282.0,5282,5282,True,1,0.0,11
2025-02-04 06:23:23,254740165820,254724133514,5749,Nairobi,4ad4e028-d399-4bc1-b96d-a1ef2f2b2210,Withdraw,0,1.0,0.0,1,5749.0,5749,5749,True,1,0.0,6
2025-01-27 09:05:13,254740196714,254761458555,1078,Eldoret,59359223-e8e3-4258-9169-dcdaf11b5f7a,Send Money,0,1.0,0.0,1,1078.0,1078,1078,True,1,1.0,9
2025-03-29 01:31:00,254740246073,254750739943,9600,Eldoret,a2c2be88-38eb-4283-be5d-d221ed7e9fa2,Send Money,0,1.0,0.0,1,9600.0,9600,9600,True,1,1.0,1
2025-01-28 21:42:15,254740434754,254775397230,3580,Eldoret,a3555b1a-4215-4164-b334-63e926881f1d,Send Money,0,1.0,0.0,1,3580.0,3580,3580,True,1,1.0,21
2025-03-28 20:26:00,254740549669,254721451226,7393,Nairobi,7b493d41-9101-4634-9bed-58271388da36,Send Money,0,1.0,0.0,1,7393.0,7393,7393,True,1,1.0,20
2025-02-26 01:59:25,254740557185,254743816445,4896,Eldoret,99e015fd-c414-4eda-9ea1-c28bc6f38e17,Pay Bill,0,1.0,0.0,1,4896.0,4896,4896,True,1,0.0,1
2025-03-28 10:32:00,254740736607,254773848423,8100,Nakuru,704ac999-46aa-4b96-b782-59fa5906c1a3,Send Money,0,1.0,0.0,1,8100.0,8100,8100,True,1,1.0,10
2025-02-18 11:26:04,254740848425,254754104658,4413,Eldoret,a774ac12-a435-4403-aa77-bb0865bda0a6,Send Money,0,1.0,0.0,1,4413.0,4413,4413,True,1,1.0,11
